name,POI,geometry
azeem medical store,Pharmacies,POINT (8261152.449692279 3692344.5864223195)
fazal pharma,Pharmacies,POINT (8283963.060134117 3706152.028431328)
servaid pharmacy,Pharmacies,POINT (8284090.754722008 3706894.8208998092)
muhammad pharmacy,Pharmacies,POINT (8283449.220496565 3706494.799847046)
clinix pharmacy,Pharmacies,POINT (8284090.754722008 3706894.8208998092)
ramzan  26 son's pharmacy plus,Pharmacies,POINT (8284693.872591176 3706953.4853129657)
taj pharmacy,Pharmacies,POINT (8280229.326489268 3710785.7066826033)
shifa pharmacy,Pharmacies,POINT (8285712.624043118 3705912.959046449)
apple pharmacy tajpura,Pharmacies,POINT (8282287.623874035 3705787.2793337842)
ali medical  26 general store,Pharmacies,POINT (8281721.69784674 3705855.3186680386)
niazi medical store,Pharmacies,POINT (8282716.493344264 3706212.8318964415)
farhan pharmacy,Pharmacies,POINT (8282276.2470220765 3705641.8609012696)
ahmad medical store,Pharmacies,POINT (8282797.712044748 3705884.347854455)
khalil brothers medical store,Pharmacies,POINT (8281788.200110541 3705822.122009915)
medical point pharmacy,Pharmacies,POINT (8282816.54730259 3706593.2197214123)
adam's pharma plus,Pharmacies,POINT (8282255.931215006 3706463.221516062)
safeway pharmacy,Pharmacies,POINT (8282801.029365574 3706584.596681925)
life care pharmacy,Pharmacies,POINT (8282245.122092452 3705605.503298237)
chaudhry pharmacy store,Pharmacies,POINT (8282204.880096528 3706447.438913791)
fazal din pharma plus,Pharmacies,POINT (8266080.574681646 3686695.659489569)
northern pharmacy,Pharmacies,POINT (8271370.532543886 3711149.2331522135)
medical store  d9 85 db 8c da 88 db 8c da a9 d9 84  d8 b3 d9 b9 d9 88 d8 b1 e2 80 ad,Pharmacies,POINT (8271345.3298111735 3711130.1377439084)
the medicine shop pharmacy,Pharmacies,POINT (8272767.336118516 3701879.365317579)
pakistan medical store,Pharmacies,POINT (8271470.14122425 3711420.4669915508)
clinix the medicine super store,Pharmacies,POINT (8270990.053656306 3711149.755956421)
hospital pharmacy,Pharmacies,POINT (8273103.097966645 3691948.2130879257)
wazir medical store,Pharmacies,POINT (8270602.806543683 3690351.770644395)
pharmacy hall,Pharmacies,POINT (8271662.356589003 3690449.982144659)
bukhari medical store,Pharmacies,POINT (8273155.507182911 3691883.5136105777)
al kareem pharma plus,Pharmacies,POINT (8272602.193653923 3692144.2188389893)
al-nafay medical store,Pharmacies,POINT (8273164.034255905 3691265.6886946745)
care plus pharmacy,Pharmacies,POINT (8273087.33512675 3691955.5338853705)
mian pharmacy township,Pharmacies,POINT (8273374.4614893515 3691586.5372246564)
sabri medical store,Pharmacies,POINT (8271656.2562809065 3693148.9477388165)
aziz medical store  d8 b9 d8 b2 db 8c d8 b2  d9 85 db 8c da 88 db 8c da a9 d9 84  d8 b3 d9 b9 d9 88 d8 b1 e2 80 ad,Pharmacies,POINT (8272156.414753042 3692947.744778593)
trust  26 care pharma plus,Pharmacies,POINT (8271449.758625485 3692486.4143095794)
college medical store,Pharmacies,POINT (8271461.224533037 3692685.7434765)
bilal medical store,Pharmacies,POINT (8271705.55968338 3692586.5221943757)
al-ghani medical  26 general store,Pharmacies,POINT (8271856.364197557 3692277.8360125865)
sheikh pharmacy,Pharmacies,POINT (8271870.869127207 3692254.6724658697)
mian medical store,Pharmacies,POINT (8270967.177500947 3690840.474280913)
haji shafi medical store,Pharmacies,POINT (8271871.281009324 3690490.978861878)
faiz medical center,Pharmacies,POINT (8271755.686850084 3690573.0509971813)
nagina medical store,Pharmacies,POINT (8272328.937699872 3690046.6637165686)
nagina model pharmacy,Pharmacies,POINT (8272338.199481507 3689972.854139592)
butt medical store,Pharmacies,POINT (8272440.479829648 3690163.556973878)
grocery outlet  26 pharmacy,Pharmacies,POINT (8267537.590968844 3685311.9710784727)
lahore college of pharmacy technician,Pharmacies,POINT (8266705.054761098 3696277.1357639106)
punjab medical store,Pharmacies,POINT (8266003.207635545 3686679.0284742205)
younas mart  26 pharmacy,Pharmacies,POINT (8266603.520253545 3684124.4728544834)
al kuwait pharmacy,Pharmacies,POINT (8266689.815122808 3686825.186523835)
ishaq pharmacy. valencia town,Pharmacies,POINT (8266203.282156347 3685230.3776717177)
butt pharmacy,Pharmacies,POINT (8265515.071668416 3684176.8333954867)
medix pharmacy,Pharmacies,POINT (8265860.128694029 3686741.522077243)
ghaffar pharmacy  2b,Pharmacies,POINT (8273330.367839049 3710432.071482235)
amazon pharmacy,Pharmacies,POINT (8273137.4956893 3711460.972216716)
mega life pharmacy,Pharmacies,POINT (8273452.908334514 3710951.34030237)
awan pharmacy,Pharmacies,POINT (8272815.860284552 3711342.8944374193)
servaid pharmacy,Pharmacies,POINT (8273098.355756337 3711383.3732637125)
hamza pharmacy,Pharmacies,POINT (8272996.943700224 3710860.073585729)
red pharmacy,Pharmacies,POINT (8274161.378969769 3711437.5108001037)
ghaffar medical store,Pharmacies,POINT (8274131.645533779 3711357.402493361)
rana pharmacy,Pharmacies,POINT (8273496.912929226 3710638.6732815774)
zohaib medical  26 general store,Pharmacies,POINT (8273690.764690492 3710730.3042885764)
bhatti pharmacy  26 general store,Pharmacies,POINT (8274236.341514869 3711416.6504364638)
lasani medical store,Pharmacies,POINT (8274350.410597086 3711632.444522796)
new 2bp 7cus medical  26 general store.,Pharmacies,POINT (8273186.153438726 3711857.7841637637)
rafiq medical store and,Pharmacies,POINT (8273868.9871952515 3711478.5127594066)
kalim medical store,Pharmacies,POINT (8272751.985160734 3711859.875502478)
rajpoot medical store,Pharmacies,POINT (8278924.495077935 3695994.607616753)
publix pharmacy,Pharmacies,POINT (8278631.969720028 3696305.646105907)
bashir pharmacy,Pharmacies,POINT (8278799.828380194 3696643.519614119)
new khalid medical  26 general store,Pharmacies,POINT (8278459.057154979 3696222.6086148205)
zm medical  26 general store,Pharmacies,POINT (8278496.783330409 3696137.0783701334)
faisal medical  26 general store,Pharmacies,POINT (8278227.72412116 3695805.145237047)
yasir medicine mart,Pharmacies,POINT (8278189.463612176 3695755.776371572)
bashir pharmacy,Pharmacies,POINT (8278801.308929422 3696643.8329236186)
abbas medical store,Pharmacies,POINT (8278806.596605234 3695766.937216086)
defence medical centre  26 pharmacy,Pharmacies,POINT (8278696.434837146 3695604.9036404006)
walton pharmacy,Pharmacies,POINT (8278348.071622658 3695760.6453703223)
mughal medical store,Pharmacies,POINT (8278119.911194326 3694785.7095135986)
united pharmacy,Pharmacies,POINT (8267155.876434913 3687404.3182727997)
bashir sons pharmacy,Pharmacies,POINT (8268143.046547317 3689999.0273273257)
khan medical  26 general store,Pharmacies,POINT (8278170.272131963 3682612.712584658)
cf pharmacy,Pharmacies,POINT (8277031.996942754 3681550.8272100645)
mian pharmacy,Pharmacies,POINT (8277976.442634593 3684298.026410752)
mehtab medical  26 general store,Pharmacies,POINT (8278105.539848067 3683166.1123698954)
azam medical store,Pharmacies,POINT (8269936.481467643 3688336.019121786)
zain medical sotore,Pharmacies,POINT (8291454.205079509 3710324.1715314374)
zain medical store,Pharmacies,POINT (8272094.209421585 3705295.416413913)
